,Data,AUD,BGN,CAD,CHF,CZK,DKK,EGP,EUR,GBP,100 HUF,100 JPY,MDL,NOK,PLN,RUB,SEK,TRY,USD,ZAR,BRL,CNY,INR,100 KRW,MXN,NZD,RSD,UAH,AED,HRK,THB,XAU,XDR
81,08.04.2022,3.3908,2.5268,3.6095,4.86,0.2017,0.6645,0.2478,4.9419,5.9298,1.3091,3.6634,0.247,0.5177,1.0647,0.0574,0.4798,0.3081,4.5455,0.3084,0.9563,0.7144,0.0599,0.3705,0.2257,3.1149,0.042,0.1546,1.2375,0.6538,0.1352,282.3543,6.2314
82,08.04.2022,3.3908,2.5268,3.6095,4.86,0.2017,0.6645,0.2478,4.9419,5.9298,1.3091,3.6634,0.247,0.5177,1.0647,0.0574,0.4798,0.3081,4.5455,0.3084,0.9563,0.7144,0.0599,0.3705,0.2257,3.1149,0.042,0.1546,1.2375,0.6538,0.1352,282.3543,6.2314
83,08.04.2022,3.3908,2.5268,3.6095,4.86,0.2017,0.6645,0.2478,4.9419,5.9298,1.3091,3.6634,0.247,0.5177,1.0647,0.0574,0.4798,0.3081,4.5455,0.3084,0.9563,0.7144,0.0599,0.3705,0.2257,3.1149,0.042,0.1546,1.2375,0.6538,0.1352,282.3543,6.2314
84,08.04.2022,3.3908,2.5268,3.6095,4.86,0.2017,0.6645,0.2478,4.9419,5.9298,1.3091,3.6634,0.247,0.5177,1.0647,0.0574,0.4798,0.3081,4.5455,0.3084,0.9563,0.7144,0.0599,0.3705,0.2257,3.1149,0.042,0.1546,1.2375,0.6538,0.1352,282.3543,6.2314
85,08.04.2022,3.3908,2.5268,3.6095,4.86,0.2017,0.6645,0.2478,4.9419,5.9298,1.3091,3.6634,0.247,0.5177,1.0647,0.0574,0.4798,0.3081,4.5455,0.3084,0.9563,0.7144,0.0599,0.3705,0.2257,3.1149,0.042,0.1546,1.2375,0.6538,0.1352,282.3543,6.2314
86,08.04.2022,3.3908,2.5268,3.6095,4.86,0.2017,0.6645,0.2478,4.9419,5.9298,1.3091,3.6634,0.247,0.5177,1.0647,0.0574,0.4798,0.3081,4.5455,0.3084,0.9563,0.7144,0.0599,0.3705,0.2257,3.1149,0.042,0.1546,1.2375,0.6538,0.1352,282.3543,6.2314
87,08.04.2022,3.3908,2.5268,3.6095,4.86,0.2017,0.6645,0.2478,4.9419,5.9298,1.3091,3.6634,0.247,0.5177,1.0647,0.0574,0.4798,0.3081,4.5455,0.3084,0.9563,0.7144,0.0599,0.3705,0.2257,3.1149,0.042,0.1546,1.2375,0.6538,0.1352,282.3543,6.2314
88,08.04.2022,3.3908,2.5268,3.6095,4.86,0.2017,0.6645,0.2478,4.9419,5.9298,1.3091,3.6634,0.247,0.5177,1.0647,0.0574,0.4798,0.3081,4.5455,0.3084,0.9563,0.7144,0.0599,0.3705,0.2257,3.1149,0.042,0.1546,1.2375,0.6538,0.1352,282.3543,6.2314
89,08.04.2022,3.3908,2.5268,3.6095,4.86,0.2017,0.6645,0.2478,4.9419,5.9298,1.3091,3.6634,0.247,0.5177,1.0647,0.0574,0.4798,0.3081,4.5455,0.3084,0.9563,0.7144,0.0599,0.3705,0.2257,3.1149,0.042,0.1546,1.2375,0.6538,0.1352,282.3543,6.2314
90,08.04.2022,3.3908,2.5268,3.6095,4.86,0.2017,0.6645,0.2478,4.9419,5.9298,1.3091,3.6634,0.247,0.5177,1.0647,0.0574,0.4798,0.3081,4.5455,0.3084,0.9563,0.7144,0.0599,0.3705,0.2257,3.1149,0.042,0.1546,1.2375,0.6538,0.1352,282.3543,6.2314
91,08.04.2022,3.3908,2.5268,3.6095,4.86,0.2017,0.6645,0.2478,4.9419,5.9298,1.3091,3.6634,0.247,0.5177,1.0647,0.0574,0.4798,0.3081,4.5455,0.3084,0.9563,0.7144,0.0599,0.3705,0.2257,3.1149,0.042,0.1546,1.2375,0.6538,0.1352,282.3543,6.2314
92,08.04.2022,3.3908,2.5268,3.6095,4.86,0.2017,0.6645,0.2478,4.9419,5.9298,1.3091,3.6634,0.247,0.5177,1.0647,0.0574,0.4798,0.3081,4.5455,0.3084,0.9563,0.7144,0.0599,0.3705,0.2257,3.1149,0.042,0.1546,1.2375,0.6538,0.1352,282.3543,6.2314
93,08.04.2022,3.3908,2.5268,3.6095,4.86,0.2017,0.6645,0.2478,4.9419,5.9298,1.3091,3.6634,0.247,0.5177,1.0647,0.0574,0.4798,0.3081,4.5455,0.3084,0.9563,0.7144,0.0599,0.3705,0.2257,3.1149,0.042,0.1546,1.2375,0.6538,0.1352,282.3543,6.2314
94,08.04.2022,3.3908,2.5268,3.6095,4.86,0.2017,0.6645,0.2478,4.9419,5.9298,1.3091,3.6634,0.247,0.5177,1.0647,0.0574,0.4798,0.3081,4.5455,0.3084,0.9563,0.7144,0.0599,0.3705,0.2257,3.1149,0.042,0.1546,1.2375,0.6538,0.1352,282.3543,6.2314
95,08.04.2022,3.3908,2.5268,3.6095,4.86,0.2017,0.6645,0.2478,4.9419,5.9298,1.3091,3.6634,0.247,0.5177,1.0647,0.0574,0.4798,0.3081,4.5455,0.3084,0.9563,0.7144,0.0599,0.3705,0.2257,3.1149,0.042,0.1546,1.2375,0.6538,0.1352,282.3543,6.2314
96,08.04.2022,3.3908,2.5268,3.6095,4.86,0.2017,0.6645,0.2478,4.9419,5.9298,1.3091,3.6634,0.247,0.5177,1.0647,0.0574,0.4798,0.3081,4.5455,0.3084,0.9563,0.7144,0.0599,0.3705,0.2257,3.1149,0.042,0.1546,1.2375,0.6538,0.1352,282.3543,6.2314
97,08.04.2022,3.3908,2.5268,3.6095,4.86,0.2017,0.6645,0.2478,4.9419,5.9298,1.3091,3.6634,0.247,0.5177,1.0647,0.0574,0.4798,0.3081,4.5455,0.3084,0.9563,0.7144,0.0599,0.3705,0.2257,3.1149,0.042,0.1546,1.2375,0.6538,0.1352,282.3543,6.2314
98,08.04.2022,3.3908,2.5268,3.6095,4.86,0.2017,0.6645,0.2478,4.9419,5.9298,1.3091,3.6634,0.247,0.5177,1.0647,0.0574,0.4798,0.3081,4.5455,0.3084,0.9563,0.7144,0.0599,0.3705,0.2257,3.1149,0.042,0.1546,1.2375,0.6538,0.1352,282.3543,6.2314
99,07.04.2022,3.3948,2.5271,3.6116,4.8617,0.2016,0.6645,0.2472,4.9426,5.9371,1.2967,3.6681,0.2468,0.5155,1.0622,0.0574,0.4795,0.3077,4.5378,0.3089,0.9621,0.7131,0.0597,0.3721,0.2256,3.1324,0.042,0.1543,1.2354,0.6547,0.1354,281.2279,6.2271
100,07.04.2022,3.3948,2.5271,3.6116,4.8617,0.2016,0.6645,0.2472,4.9426,5.9371,1.2967,3.6681,0.2468,0.5155,1.0622,0.0574,0.4795,0.3077,4.5378,0.3089,0.9621,0.7131,0.0597,0.3721,0.2256,3.1324,0.042,0.1543,1.2354,0.6547,0.1354,281.2279,6.2271
101,07.04.2022,3.3948,2.5271,3.6116,4.8617,0.2016,0.6645,0.2472,4.9426,5.9371,1.2967,3.6681,0.2468,0.5155,1.0622,0.0574,0.4795,0.3077,4.5378,0.3089,0.9621,0.7131,0.0597,0.3721,0.2256,3.1324,0.042,0.1543,1.2354,0.6547,0.1354,281.2279,6.2271
102,07.04.2022,3.3948,2.5271,3.6116,4.8617,0.2016,0.6645,0.2472,4.9426,5.9371,1.2967,3.6681,0.2468,0.5155,1.0622,0.0574,0.4795,0.3077,4.5378,0.3089,0.9621,0.7131,0.0597,0.3721,0.2256,3.1324,0.042,0.1543,1.2354,0.6547,0.1354,281.2279,6.2271
103,07.04.2022,3.3948,2.5271,3.6116,4.8617,0.2016,0.6645,0.2472,4.9426,5.9371,1.2967,3.6681,0.2468,0.5155,1.0622,0.0574,0.4795,0.3077,4.5378,0.3089,0.9621,0.7131,0.0597,0.3721,0.2256,3.1324,0.042,0.1543,1.2354,0.6547,0.1354,281.2279,6.2271
104,07.04.2022,3.3948,2.5271,3.6116,4.8617,0.2016,0.6645,0.2472,4.9426,5.9371,1.2967,3.6681,0.2468,0.5155,1.0622,0.0574,0.4795,0.3077,4.5378,0.3089,0.9621,0.7131,0.0597,0.3721,0.2256,3.1324,0.042,0.1543,1.2354,0.6547,0.1354,281.2279,6.2271
105,07.04.2022,3.3948,2.5271,3.6116,4.8617,0.2016,0.6645,0.2472,4.9426,5.9371,1.2967,3.6681,0.2468,0.5155,1.0622,0.0574,0.4795,0.3077,4.5378,0.3089,0.9621,0.7131,0.0597,0.3721,0.2256,3.1324,0.042,0.1543,1.2354,0.6547,0.1354,281.2279,6.2271
106,07.04.2022,3.3948,2.5271,3.6116,4.8617,0.2016,0.6645,0.2472,4.9426,5.9371,1.2967,3.6681,0.2468,0.5155,1.0622,0.0574,0.4795,0.3077,4.5378,0.3089,0.9621,0.7131,0.0597,0.3721,0.2256,3.1324,0.042,0.1543,1.2354,0.6547,0.1354,281.2279,6.2271
107,07.04.2022,3.3948,2.5271,3.6116,4.8617,0.2016,0.6645,0.2472,4.9426,5.9371,1.2967,3.6681,0.2468,0.5155,1.0622,0.0574,0.4795,0.3077,4.5378,0.3089,0.9621,0.7131,0.0597,0.3721,0.2256,3.1324,0.042,0.1543,1.2354,0.6547,0.1354,281.2279,6.2271
108,07.04.2022,3.3948,2.5271,3.6116,4.8617,0.2016,0.6645,0.2472,4.9426,5.9371,1.2967,3.6681,0.2468,0.5155,1.0622,0.0574,0.4795,0.3077,4.5378,0.3089,0.9621,0.7131,0.0597,0.3721,0.2256,3.1324,0.042,0.1543,1.2354,0.6547,0.1354,281.2279,6.2271
109,07.04.2022,3.3948,2.5271,3.6116,4.8617,0.2016,0.6645,0.2472,4.9426,5.9371,1.2967,3.6681,0.2468,0.5155,1.0622,0.0574,0.4795,0.3077,4.5378,0.3089,0.9621,0.7131,0.0597,0.3721,0.2256,3.1324,0.042,0.1543,1.2354,0.6547,0.1354,281.2279,6.2271
110,07.04.2022,3.3948,2.5271,3.6116,4.8617,0.2016,0.6645,0.2472,4.9426,5.9371,1.2967,3.6681,0.2468,0.5155,1.0622,0.0574,0.4795,0.3077,4.5378,0.3089,0.9621,0.7131,0.0597,0.3721,0.2256,3.1324,0.042,0.1543,1.2354,0.6547,0.1354,281.2279,6.2271
111,07.04.2022,3.3948,2.5271,3.6116,4.8617,0.2016,0.6645,0.2472,4.9426,5.9371,1.2967,3.6681,0.2468,0.5155,1.0622,0.0574,0.4795,0.3077,4.5378,0.3089,0.9621,0.7131,0.0597,0.3721,0.2256,3.1324,0.042,0.1543,1.2354,0.6547,0.1354,281.2279,6.2271
112,07.04.2022,3.3948,2.5271,3.6116,4.8617,0.2016,0.6645,0.2472,4.9426,5.9371,1.2967,3.6681,0.2468,0.5155,1.0622,0.0574,0.4795,0.3077,4.5378,0.3089,0.9621,0.7131,0.0597,0.3721,0.2256,3.1324,0.042,0.1543,1.2354,0.6547,0.1354,281.2279,6.2271
113,07.04.2022,3.3948,2.5271,3.6116,4.8617,0.2016,0.6645,0.2472,4.9426,5.9371,1.2967,3.6681,0.2468,0.5155,1.0622,0.0574,0.4795,0.3077,4.5378,0.3089,0.9621,0.7131,0.0597,0.3721,0.2256,3.1324,0.042,0.1543,1.2354,0.6547,0.1354,281.2279,6.2271
114,07.04.2022,3.3948,2.5271,3.6116,4.8617,0.2016,0.6645,0.2472,4.9426,5.9371,1.2967,3.6681,0.2468,0.5155,1.0622,0.0574,0.4795,0.3077,4.5378,0.3089,0.9621,0.7131,0.0597,0.3721,0.2256,3.1324,0.042,0.1543,1.2354,0.6547,0.1354,281.2279,6.2271
115,07.04.2022,3.3948,2.5271,3.6116,4.8617,0.2016,0.6645,0.2472,4.9426,5.9371,1.2967,3.6681,0.2468,0.5155,1.0622,0.0574,0.4795,0.3077,4.5378,0.3089,0.9621,0.7131,0.0597,0.3721,0.2256,3.1324,0.042,0.1543,1.2354,0.6547,0.1354,281.2279,6.2271
116,07.04.2022,3.3948,2.5271,3.6116,4.8617,0.2016,0.6645,0.2472,4.9426,5.9371,1.2967,3.6681,0.2468,0.5155,1.0622,0.0574,0.4795,0.3077,4.5378,0.3089,0.9621,0.7131,0.0597,0.3721,0.2256,3.1324,0.042,0.1543,1.2354,0.6547,0.1354,281.2279,6.2271
117,07.04.2022,3.3948,2.5271,3.6116,4.8617,0.2016,0.6645,0.2472,4.9426,5.9371,1.2967,3.6681,0.2468,0.5155,1.0622,0.0574,0.4795,0.3077,4.5378,0.3089,0.9621,0.7131,0.0597,0.3721,0.2256,3.1324,0.042,0.1543,1.2354,0.6547,0.1354,281.2279,6.2271
118,07.04.2022,3.3948,2.5271,3.6116,4.8617,0.2016,0.6645,0.2472,4.9426,5.9371,1.2967,3.6681,0.2468,0.5155,1.0622,0.0574,0.4795,0.3077,4.5378,0.3089,0.9621,0.7131,0.0597,0.3721,0.2256,3.1324,0.042,0.1543,1.2354,0.6547,0.1354,281.2279,6.2271
119,07.04.2022,3.3948,2.5271,3.6116,4.8617,0.2016,0.6645,0.2472,4.9426,5.9371,1.2967,3.6681,0.2468,0.5155,1.0622,0.0574,0.4795,0.3077,4.5378,0.3089,0.9621,0.7131,0.0597,0.3721,0.2256,3.1324,0.042,0.1543,1.2354,0.6547,0.1354,281.2279,6.2271
120,07.04.2022,3.3948,2.5271,3.6116,4.8617,0.2016,0.6645,0.2472,4.9426,5.9371,1.2967,3.6681,0.2468,0.5155,1.0622,0.0574,0.4795,0.3077,4.5378,0.3089,0.9621,0.7131,0.0597,0.3721,0.2256,3.1324,0.042,0.1543,1.2354,0.6547,0.1354,281.2279,6.2271
121,07.04.2022,3.3948,2.5271,3.6116,4.8617,0.2016,0.6645,0.2472,4.9426,5.9371,1.2967,3.6681,0.2468,0.5155,1.0622,0.0574,0.4795,0.3077,4.5378,0.3089,0.9621,0.7131,0.0597,0.3721,0.2256,3.1324,0.042,0.1543,1.2354,0.6547,0.1354,281.2279,6.2271
122,07.04.2022,3.3948,2.5271,3.6116,4.8617,0.2016,0.6645,0.2472,4.9426,5.9371,1.2967,3.6681,0.2468,0.5155,1.0622,0.0574,0.4795,0.3077,4.5378,0.3089,0.9621,0.7131,0.0597,0.3721,0.2256,3.1324,0.042,0.1543,1.2354,0.6547,0.1354,281.2279,6.2271
123,07.04.2022,3.3948,2.5271,3.6116,4.8617,0.2016,0.6645,0.2472,4.9426,5.9371,1.2967,3.6681,0.2468,0.5155,1.0622,0.0574,0.4795,0.3077,4.5378,0.3089,0.9621,0.7131,0.0597,0.3721,0.2256,3.1324,0.042,0.1543,1.2354,0.6547,0.1354,281.2279,6.2271
124,07.04.2022,3.3948,2.5271,3.6116,4.8617,0.2016,0.6645,0.2472,4.9426,5.9371,1.2967,3.6681,0.2468,0.5155,1.0622,0.0574,0.4795,0.3077,4.5378,0.3089,0.9621,0.7131,0.0597,0.3721,0.2256,3.1324,0.042,0.1543,1.2354,0.6547,0.1354,281.2279,6.2271
125,07.04.2022,3.3948,2.5271,3.6116,4.8617,0.2016,0.6645,0.2472,4.9426,5.9371,1.2967,3.6681,0.2468,0.5155,1.0622,0.0574,0.4795,0.3077,4.5378,0.3089,0.9621,0.7131,0.0597,0.3721,0.2256,3.1324,0.042,0.1543,1.2354,0.6547,0.1354,281.2279,6.2271
126,07.04.2022,3.3948,2.5271,3.6116,4.8617,0.2016,0.6645,0.2472,4.9426,5.9371,1.2967,3.6681,0.2468,0.5155,1.0622,0.0574,0.4795,0.3077,4.5378,0.3089,0.9621,0.7131,0.0597,0.3721,0.2256,3.1324,0.042,0.1543,1.2354,0.6547,0.1354,281.2279,6.2271
127,07.04.2022,3.3948,2.5271,3.6116,4.8617,0.2016,0.6645,0.2472,4.9426,5.9371,1.2967,3.6681,0.2468,0.5155,1.0622,0.0574,0.4795,0.3077,4.5378,0.3089,0.9621,0.7131,0.0597,0.3721,0.2256,3.1324,0.042,0.1543,1.2354,0.6547,0.1354,281.2279,6.2271
128,07.04.2022,3.3948,2.5271,3.6116,4.8617,0.2016,0.6645,0.2472,4.9426,5.9371,1.2967,3.6681,0.2468,0.5155,1.0622,0.0574,0.4795,0.3077,4.5378,0.3089,0.9621,0.7131,0.0597,0.3721,0.2256,3.1324,0.042,0.1543,1.2354,0.6547,0.1354,281.2279,6.2271
129,07.04.2022,3.3948,2.5271,3.6116,4.8617,0.2016,0.6645,0.2472,4.9426,5.9371,1.2967,3.6681,0.2468,0.5155,1.0622,0.0574,0.4795,0.3077,4.5378,0.3089,0.9621,0.7131,0.0597,0.3721,0.2256,3.1324,0.042,0.1543,1.2354,0.6547,0.1354,281.2279,6.2271
130,07.04.2022,3.3948,2.5271,3.6116,4.8617,0.2016,0.6645,0.2472,4.9426,5.9371,1.2967,3.6681,0.2468,0.5155,1.0622,0.0574,0.4795,0.3077,4.5378,0.3089,0.9621,0.7131,0.0597,0.3721,0.2256,3.1324,0.042,0.1543,1.2354,0.6547,0.1354,281.2279,6.2271
131,07.04.2022,3.3948,2.5271,3.6116,4.8617,0.2016,0.6645,0.2472,4.9426,5.9371,1.2967,3.6681,0.2468,0.5155,1.0622,0.0574,0.4795,0.3077,4.5378,0.3089,0.9621,0.7131,0.0597,0.3721,0.2256,3.1324,0.042,0.1543,1.2354,0.6547,0.1354,281.2279,6.2271
132,06.04.2022,3.4354,2.5282,3.6261,4.8561,0.2023,0.6648,0.2474,4.9447,5.9339,1.3038,3.658,0.2456,0.5173,1.0631,0.0539,0.481,0.3073,4.5304,0.3095,0.9738,0.7121,0.0598,0.3723,0.2263,3.155,0.042,0.1541,1.2334,0.6552,0.135,281.0938,6.221
133,06.04.2022,3.4354,2.5282,3.6261,4.8561,0.2023,0.6648,0.2474,4.9447,5.9339,1.3038,3.658,0.2456,0.5173,1.0631,0.0539,0.481,0.3073,4.5304,0.3095,0.9738,0.7121,0.0598,0.3723,0.2263,3.155,0.042,0.1541,1.2334,0.6552,0.135,281.0938,6.221
134,06.04.2022,3.4354,2.5282,3.6261,4.8561,0.2023,0.6648,0.2474,4.9447,5.9339,1.3038,3.658,0.2456,0.5173,1.0631,0.0539,0.481,0.3073,4.5304,0.3095,0.9738,0.7121,0.0598,0.3723,0.2263,3.155,0.042,0.1541,1.2334,0.6552,0.135,281.0938,6.221
135,06.04.2022,3.4354,2.5282,3.6261,4.8561,0.2023,0.6648,0.2474,4.9447,5.9339,1.3038,3.658,0.2456,0.5173,1.0631,0.0539,0.481,0.3073,4.5304,0.3095,0.9738,0.7121,0.0598,0.3723,0.2263,3.155,0.042,0.1541,1.2334,0.6552,0.135,281.0938,6.221
136,06.04.2022,3.4354,2.5282,3.6261,4.8561,0.2023,0.6648,0.2474,4.9447,5.9339,1.3038,3.658,0.2456,0.5173,1.0631,0.0539,0.481,0.3073,4.5304,0.3095,0.9738,0.7121,0.0598,0.3723,0.2263,3.155,0.042,0.1541,1.2334,0.6552,0.135,281.0938,6.221
137,06.04.2022,3.4354,2.5282,3.6261,4.8561,0.2023,0.6648,0.2474,4.9447,5.9339,1.3038,3.658,0.2456,0.5173,1.0631,0.0539,0.481,0.3073,4.5304,0.3095,0.9738,0.7121,0.0598,0.3723,0.2263,3.155,0.042,0.1541,1.2334,0.6552,0.135,281.0938,6.221
138,06.04.2022,3.4354,2.5282,3.6261,4.8561,0.2023,0.6648,0.2474,4.9447,5.9339,1.3038,3.658,0.2456,0.5173,1.0631,0.0539,0.481,0.3073,4.5304,0.3095,0.9738,0.7121,0.0598,0.3723,0.2263,3.155,0.042,0.1541,1.2334,0.6552,0.135,281.0938,6.221
139,06.04.2022,3.4354,2.5282,3.6261,4.8561,0.2023,0.6648,0.2474,4.9447,5.9339,1.3038,3.658,0.2456,0.5173,1.0631,0.0539,0.481,0.3073,4.5304,0.3095,0.9738,0.7121,0.0598,0.3723,0.2263,3.155,0.042,0.1541,1.2334,0.6552,0.135,281.0938,6.221
140,06.04.2022,3.4354,2.5282,3.6261,4.8561,0.2023,0.6648,0.2474,4.9447,5.9339,1.3038,3.658,0.2456,0.5173,1.0631,0.0539,0.481,0.3073,4.5304,0.3095,0.9738,0.7121,0.0598,0.3723,0.2263,3.155,0.042,0.1541,1.2334,0.6552,0.135,281.0938,6.221
141,06.04.2022,3.4354,2.5282,3.6261,4.8561,0.2023,0.6648,0.2474,4.9447,5.9339,1.3038,3.658,0.2456,0.5173,1.0631,0.0539,0.481,0.3073,4.5304,0.3095,0.9738,0.7121,0.0598,0.3723,0.2263,3.155,0.042,0.1541,1.2334,0.6552,0.135,281.0938,6.221
142,06.04.2022,3.4354,2.5282,3.6261,4.8561,0.2023,0.6648,0.2474,4.9447,5.9339,1.3038,3.658,0.2456,0.5173,1.0631,0.0539,0.481,0.3073,4.5304,0.3095,0.9738,0.7121,0.0598,0.3723,0.2263,3.155,0.042,0.1541,1.2334,0.6552,0.135,281.0938,6.221
143,06.04.2022,3.4354,2.5282,3.6261,4.8561,0.2023,0.6648,0.2474,4.9447,5.9339,1.3038,3.658,0.2456,0.5173,1.0631,0.0539,0.481,0.3073,4.5304,0.3095,0.9738,0.7121,0.0598,0.3723,0.2263,3.155,0.042,0.1541,1.2334,0.6552,0.135,281.0938,6.221
144,06.04.2022,3.4354,2.5282,3.6261,4.8561,0.2023,0.6648,0.2474,4.9447,5.9339,1.3038,3.658,0.2456,0.5173,1.0631,0.0539,0.481,0.3073,4.5304,0.3095,0.9738,0.7121,0.0598,0.3723,0.2263,3.155,0.042,0.1541,1.2334,0.6552,0.135,281.0938,6.221
145,06.04.2022,3.4354,2.5282,3.6261,4.8561,0.2023,0.6648,0.2474,4.9447,5.9339,1.3038,3.658,0.2456,0.5173,1.0631,0.0539,0.481,0.3073,4.5304,0.3095,0.9738,0.7121,0.0598,0.3723,0.2263,3.155,0.042,0.1541,1.2334,0.6552,0.135,281.0938,6.221
146,06.04.2022,3.4354,2.5282,3.6261,4.8561,0.2023,0.6648,0.2474,4.9447,5.9339,1.3038,3.658,0.2456,0.5173,1.0631,0.0539,0.481,0.3073,4.5304,0.3095,0.9738,0.7121,0.0598,0.3723,0.2263,3.155,0.042,0.1541,1.2334,0.6552,0.135,281.0938,6.221
147,06.04.2022,3.4354,2.5282,3.6261,4.8561,0.2023,0.6648,0.2474,4.9447,5.9339,1.3038,3.658,0.2456,0.5173,1.0631,0.0539,0.481,0.3073,4.5304,0.3095,0.9738,0.7121,0.0598,0.3723,0.2263,3.155,0.042,0.1541,1.2334,0.6552,0.135,281.0938,6.221
148,06.04.2022,3.4354,2.5282,3.6261,4.8561,0.2023,0.6648,0.2474,4.9447,5.9339,1.3038,3.658,0.2456,0.5173,1.0631,0.0539,0.481,0.3073,4.5304,0.3095,0.9738,0.7121,0.0598,0.3723,0.2263,3.155,0.042,0.1541,1.2334,0.6552,0.135,281.0938,6.221
149,06.04.2022,3.4354,2.5282,3.6261,4.8561,0.2023,0.6648,0.2474,4.9447,5.9339,1.3038,3.658,0.2456,0.5173,1.0631,0.0539,0.481,0.3073,4.5304,0.3095,0.9738,0.7121,0.0598,0.3723,0.2263,3.155,0.042,0.1541,1.2334,0.6552,0.135,281.0938,6.221
150,06.04.2022,3.4354,2.5282,3.6261,4.8561,0.2023,0.6648,0.2474,4.9447,5.9339,1.3038,3.658,0.2456,0.5173,1.0631,0.0539,0.481,0.3073,4.5304,0.3095,0.9738,0.7121,0.0598,0.3723,0.2263,3.155,0.042,0.1541,1.2334,0.6552,0.135,281.0938,6.221
151,06.04.2022,3.4354,2.5282,3.6261,4.8561,0.2023,0.6648,0.2474,4.9447,5.9339,1.3038,3.658,0.2456,0.5173,1.0631,0.0539,0.481,0.3073,4.5304,0.3095,0.9738,0.7121,0.0598,0.3723,0.2263,3.155,0.042,0.1541,1.2334,0.6552,0.135,281.0938,6.221
152,06.04.2022,3.4354,2.5282,3.6261,4.8561,0.2023,0.6648,0.2474,4.9447,5.9339,1.3038,3.658,0.2456,0.5173,1.0631,0.0539,0.481,0.3073,4.5304,0.3095,0.9738,0.7121,0.0598,0.3723,0.2263,3.155,0.042,0.1541,1.2334,0.6552,0.135,281.0938,6.221
153,06.04.2022,3.4354,2.5282,3.6261,4.8561,0.2023,0.6648,0.2474,4.9447,5.9339,1.3038,3.658,0.2456,0.5173,1.0631,0.0539,0.481,0.3073,4.5304,0.3095,0.9738,0.7121,0.0598,0.3723,0.2263,3.155,0.042,0.1541,1.2334,0.6552,0.135,281.0938,6.221
154,06.04.2022,3.4354,2.5282,3.6261,4.8561,0.2023,0.6648,0.2474,4.9447,5.9339,1.3038,3.658,0.2456,0.5173,1.0631,0.0539,0.481,0.3073,4.5304,0.3095,0.9738,0.7121,0.0598,0.3723,0.2263,3.155,0.042,0.1541,1.2334,0.6552,0.135,281.0938,6.221
155,06.04.2022,3.4354,2.5282,3.6261,4.8561,0.2023,0.6648,0.2474,4.9447,5.9339,1.3038,3.658,0.2456,0.5173,1.0631,0.0539,0.481,0.3073,4.5304,0.3095,0.9738,0.7121,0.0598,0.3723,0.2263,3.155,0.042,0.1541,1.2334,0.6552,0.135,281.0938,6.221
156,06.04.2022,3.4354,2.5282,3.6261,4.8561,0.2023,0.6648,0.2474,4.9447,5.9339,1.3038,3.658,0.2456,0.5173,1.0631,0.0539,0.481,0.3073,4.5304,0.3095,0.9738,0.7121,0.0598,0.3723,0.2263,3.155,0.042,0.1541,1.2334,0.6552,0.135,281.0938,6.221
157,06.04.2022,3.4354,2.5282,3.6261,4.8561,0.2023,0.6648,0.2474,4.9447,5.9339,1.3038,3.658,0.2456,0.5173,1.0631,0.0539,0.481,0.3073,4.5304,0.3095,0.9738,0.7121,0.0598,0.3723,0.2263,3.155,0.042,0.1541,1.2334,0.6552,0.135,281.0938,6.221
158,06.04.2022,3.4354,2.5282,3.6261,4.8561,0.2023,0.6648,0.2474,4.9447,5.9339,1.3038,3.658,0.2456,0.5173,1.0631,0.0539,0.481,0.3073,4.5304,0.3095,0.9738,0.7121,0.0598,0.3723,0.2263,3.155,0.042,0.1541,1.2334,0.6552,0.135,281.0938,6.221
159,06.04.2022,3.4354,2.5282,3.6261,4.8561,0.2023,0.6648,0.2474,4.9447,5.9339,1.3038,3.658,0.2456,0.5173,1.0631,0.0539,0.481,0.3073,4.5304,0.3095,0.9738,0.7121,0.0598,0.3723,0.2263,3.155,0.042,0.1541,1.2334,0.6552,0.135,281.0938,6.221
160,06.04.2022,3.4354,2.5282,3.6261,4.8561,0.2023,0.6648,0.2474,4.9447,5.9339,1.3038,3.658,0.2456,0.5173,1.0631,0.0539,0.481,0.3073,4.5304,0.3095,0.9738,0.7121,0.0598,0.3723,0.2263,3.155,0.042,0.1541,1.2334,0.6552,0.135,281.0938,6.221
161,06.04.2022,3.4354,2.5282,3.6261,4.8561,0.2023,0.6648,0.2474,4.9447,5.9339,1.3038,3.658,0.2456,0.5173,1.0631,0.0539,0.481,0.3073,4.5304,0.3095,0.9738,0.7121,0.0598,0.3723,0.2263,3.155,0.042,0.1541,1.2334,0.6552,0.135,281.0938,6.221
162,06.04.2022,3.4354,2.5282,3.6261,4.8561,0.2023,0.6648,0.2474,4.9447,5.9339,1.3038,3.658,0.2456,0.5173,1.0631,0.0539,0.481,0.3073,4.5304,0.3095,0.9738,0.7121,0.0598,0.3723,0.2263,3.155,0.042,0.1541,1.2334,0.6552,0.135,281.0938,6.221
163,06.04.2022,3.4354,2.5282,3.6261,4.8561,0.2023,0.6648,0.2474,4.9447,5.9339,1.3038,3.658,0.2456,0.5173,1.0631,0.0539,0.481,0.3073,4.5304,0.3095,0.9738,0.7121,0.0598,0.3723,0.2263,3.155,0.042,0.1541,1.2334,0.6552,0.135,281.0938,6.221
